x,y,z
{0, 0, 0}
{3.226446, 0, 0}
{3.226446, -0.192883, 0}
{6.648227, -0.192883, 0}
{6.648227, -0, 0}
{8.702845, 0, 0}
{8.702845, 8.610098, 0}
{14.303409, 8.610098, 0}
{14.303409, 15.107087, 0}
{6.349071, 15.107087, 0}
{6.349071, 8.610098, 0}
{4.695743, 8.610098, 0}
{4.695743, 9.457444, 0}
{1.019568, 9.457444, 0}
{1.019568, 8.610098, 0}
{0, 8.610098, 0}
{-5.810991, 8.610098, 0}
{-5.810991, 1.22845, 0}
{0, 1.22845, 0}
{0, 0, 0}
