x,y,z
{0, 0, 0}
{9.019296, 0, 0}
{9.019296, 8.377006, 0}
{10.589362, 8.377006, 0}
{10.589362, 15.674504, 0}
{2.774387, 15.674504, 0}
{2.774387, 8.377006, 0}
{0, 8.377006, 0}
{0, 7.948109, 0}
{-8.156477, 7.948109, 0}
{-8.156477, 0.331722, 0}
{0, 0.331722, 0}
{0, 0, 0}
