x,y,z
{0, 0, 0}
{5.047931, -0, 0}
{5.047931, -1.467076, 0}
{8.124779, -1.467076, 0}
{8.124779, 0, 0}
{8.124779, 1.041661, 0}
{14.419211, 1.041661, 0}
{14.419211, 6.266534, 0}
{11.636546, 6.266534, 0}
{11.636546, 12.474277, 0}
{8.124779, 12.474277, 0}
{8.124779, 7.299309, 0}
{0, 7.299309, 0}
{0, 7.052067, 0}
{-6.462684, 7.052067, 0}
{-6.462684, 1.687532, 0}
{0, 1.687532, 0}
{0, 0, 0}
