x,y,z
{0, 0, 0}
{4.798475, -0, 0}
{4.798475, -1.771385, 0}
{8.164638, -1.771385, 0}
{8.164638, 0, 0}
{8.164638, 0.18836, 0}
{16.388258, 0.18836, 0}
{16.388258, 6.899454, 0}
{11.621831, 6.899454, 0}
{11.621831, 13.089321, 0}
{8.164638, 13.089321, 0}
{8.164638, 7.568051, 0}
{0, 7.568051, 0}
{0, 6.884413, 0}
{-6.784854, 6.884413, 0}
{-6.784854, 1.347461, 0}
{0, 1.347461, 0}
{0, 0, 0}
