x,y,z
{4.242169, 0, 0}
{9.004319, 0, 0}
{9.004319, 7.422722, 0}
{10.77277, 7.422722, 0}
{10.77277, 14.682088, 0}
{2.949582, 14.682088, 0}
{2.949582, 7.422722, 0}
{0, 7.422722, 0}
{0, 7.190904, 0}
{-6.232259, 7.190904, 0}
{-6.232259, 1.407808, 0}
{0, 1.407808, 0}
{0, 0, 0}
{0, -1.965157, 0}
{4.242169, -1.965157, 0}
{4.242169, 0, 0}
