x,y,z
{0, 0, 0}
{8.426253, 0, 0}
{8.426253, 3.913974, 0}
{13.36544, 3.913974, 0}
{13.36544, 9.111933, 0}
{11.498797, 9.111933, 0}
{11.498797, 17.62886, 0}
{8.426253, 17.62886, 0}
{8.426253, 9.111933, 0}
{0, 9.111933, 0}
{0, 6.369285, 0}
{-7.302639, 6.369285, 0}
{-7.302639, 0, 0}
{0, 0, 0}
