x,y,z
{4.025306, 0, 0}
{9.146359, 0, 0}
{9.146359, 8.160376, 0}
{9.146359, 9.607679, 0}
{9.002646, 9.607679, 0}
{9.002646, 15.782119, 0}
{1.263912, 15.782119, 0}
{1.263912, 8.160376, 0}
{0, 8.160376, 0}
{0, 6.360053, 0}
{-6.713449, 6.360053, 0}
{-6.713449, -0.251905, 0}
{0, -0.251905, 0}
{0, -1.69106, 0}
{4.025306, -1.69106, 0}
{4.025306, 0, 0}
