x,y,z
{9.606984, 0, 0}
{9.953671, 0, 0}
{9.953671, 9.723446, 0}
{7.889962, 9.723446, 0}
{7.889962, 19.103251, 0}
{1.012062, 19.103251, 0}
{1.012062, 10.289561, 0}
{0, 10.289561, 0}
{0, 9.723446, 0}
{-0, 0, 0}
{-3.454885, 0, 0}
{-3.454885, -8.906513, 0}
{2.956566, -8.906513, 0}
{2.956566, -9.069575, 0}
{9.606984, -9.069575, 0}
{9.606984, 0, 0}
