x,y,z
{0, 0, 0}
{0.11024, 0, 0}
{0.11024, -10.081669, 0}
{6.145135, -10.081669, 0}
{6.145135, -6.307179, 0}
{11.646313, -6.307179, 0}
{11.646313, 0, 0}
{7.858894, 0, 0}
{7.858894, 7.272969, 0}
{7.357326, 7.272969, 0}
{7.357326, 9.004981, 0}
{1.872153, 9.004981, 0}
{1.872153, 17.04858, 0}
{-5.143546, 17.04858, 0}
{-5.143546, 9.004981, 0}
{0, 9.004981, 0}
{0, 0, 0}
