x,y,z
{6.358002, 0, 0}
{9.731914, 0, 0}
{9.731914, 8.448307, 0}
{9.731914, 15.974681, 0}
{4.237544, 15.974681, 0}
{4.237544, 12.142798, 0}
{0, 12.142798, 0}
{0, 8.448307, 0}
{-0, 0, 0}
{-5.017476, 0, 0}
{-5.017476, -6.344923, 0}
{0.013202, -6.344923, 0}
{0.013202, -9.553209, 0}
{6.358002, -9.553209, 0}
{6.358002, 0, 0}
