x,y,z
{6.447715, 0, 0}
{9.684567, 0, 0}
{9.684567, 9.202423, 0}
{9.684567, 16.978373, 0}
{3.724548, 16.978373, 0}
{3.724548, 12.872044, 0}
{0, 12.872044, 0}
{0, 9.202423, 0}
{0, 0.568455, 0}
{-7.416386, 0.568455, 0}
{-7.416386, -8.59725, 0}
{0, -8.59725, 0}
{0, -9.351771, 0}
{6.447715, -9.351771, 0}
{6.447715, 0, 0}
