x,y,z
{5.636427, 0, 0}
{9.360628, 0, 0}
{9.360628, 7.458372, 0}
{9.360628, 10.628866, 0}
{7.58337, 10.628866, 0}
{7.58337, 14.528868, 0}
{0, 14.528868, 0}
{0, 7.458372, 0}
{0, 3.682127, 0}
{-6.102673, 3.682127, 0}
{-6.102673, -2.893148, 0}
{0, -2.893148, 0}
{0, -6.430053, 0}
{5.636427, -6.430053, 0}
{5.636427, 0, 0}
