x,y,z
{0, 0, 0}
{3.428062, -0, 0}
{3.428062, -5.705557, 0}
{7.935392, -5.705557, 0}
{7.935392, -2.008691, 0}
{15.098016, -2.008691, 0}
{15.098016, 4.43332, 0}
{11.691842, 4.43332, 0}
{11.691842, 10.258214, 0}
{7.935392, 10.258214, 0}
{7.935392, 7.31577, 0}
{0, 7.31577, 0}
{0, 9.169953, 0}
{-6.261191, 9.169953, 0}
{-6.261191, 3.538684, 0}
{0, 3.538684, 0}
{0, 0, 0}
