x,y,z
{0, 0, 0}
{2.550238, -0, 0}
{2.550238, -8.408523, 0}
{7.579083, -8.408523, 0}
{7.579083, -4.931778, 0}
{13.213858, -4.931778, 0}
{13.213858, 0.953087, 0}
{10.003058, 0.953087, 0}
{10.003058, 7.727729, 0}
{5.851896, 7.727729, 0}
{5.851896, 7.28012, 0}
{0, 7.28012, 0}
{0, 13.028141, 0}
{-5.791046, 13.028141, 0}
{-5.791046, 6.980069, 0}
{0, 6.980069, 0}
{0, 0, 0}
