x,y,z
{4.39747, 0, 0}
{9.63722, 0, 0}
{9.63722, 9.956538, 0}
{9.63722, 17.896817, 0}
{3.228857, 17.896817, 0}
{3.228857, 13.696405, 0}
{0, 13.696405, 0}
{0, 9.956538, 0}
{0, 1.243584, 0}
{-7.31151, 1.243584, 0}
{-7.31151, -7.611478, 0}
{0, -7.611478, 0}
{0, -5.671318, 0}
{4.39747, -5.671318, 0}
{4.39747, 0, 0}
