x,y,z
{0, 0, 0}
{4.401984, 0, 0}
{4.401984, -0.446537, 0}
{7.213312, -0.446537, 0}
{7.213312, 0, 0}
{8.33156, 0, 0}
{8.33156, 1.842367, 0}
{14.821425, 1.842367, 0}
{14.821425, 7.620163, 0}
{11.548618, 7.620163, 0}
{11.548618, 15.139661, 0}
{8.33156, 15.139661, 0}
{8.33156, 7.620163, 0}
{0, 7.620163, 0}
{0, 5.338441, 0}
{-6.65868, 5.338441, 0}
{-6.65868, 0, 0}
{0, 0, 0}
