x,y,z
{6.079677, 0, 0}
{9.771772, 0, 0}
{9.771772, 8.71705, 0}
{9.771772, 16.933616, 0}
{4.007807, 16.933616, 0}
{4.007807, 11.877577, 0}
{0, 11.877577, 0}
{0, 8.71705, 0}
{0, 0, 0}
{-5.046226, 0, 0}
{-5.046226, -7.158182, 0}
{0.532574, -7.158182, 0}
{0.532574, -8.202723, 0}
{6.079677, -8.202723, 0}
{6.079677, 0, 0}
