x,y,z
{0, 0, 0}
{4.765925, -0, 0}
{4.765925, -0.906222, 0}
{8.069944, -0.906222, 0}
{8.069944, -0.214778, 0}
{16.7125, -0.214778, 0}
{16.7125, 7.128489, 0}
{11.655043, 7.128489, 0}
{11.655043, 12.590114, 0}
{8.069944, 12.590114, 0}
{8.069944, 9.076282, 0}
{0, 9.076282, 0}
{0, 9.734467, 0}
{-8.20621, 9.734467, 0}
{-8.20621, 2.761947, 0}
{0, 2.761947, 0}
{0, 0, 0}
