x,y,z
{0, 0, 0}
{2.861431, 0, 0}
{2.861431, -0.022515, 0}
{6.796697, -0.022515, 0}
{6.796697, 0, 0}
{8.735216, 0, 0}
{8.735216, 9.901698, 0}
{13.93902, 9.901698, 0}
{13.93902, 16.479994, 0}
{5.99567, 16.479994, 0}
{5.99567, 9.901698, 0}
{5.090225, 9.901698, 0}
{5.090225, 11.033172, 0}
{0.715222, 11.033172, 0}
{0.715222, 9.901698, 0}
{-0, 9.901698, 0}
{-4.315316, 9.901698, 0}
{-4.315316, 3.958267, 0}
{-0, 3.958267, 0}
{0, 0, 0}
