x,y,z
{7.080734, 0, 0}
{7.080734, 9.506816, 0}
{4.41307, 9.506816, 0}
{4.41307, 18.471982, 0}
{-2.535045, 18.471982, 0}
{-2.535045, 9.506816, 0}
{-0, 9.506816, 0}
{0, 0, 0}
{-1.892503, 0, 0}
{-1.892503, -7.637831, 0}
{3.302816, -7.637831, 0}
{3.302816, -9.288432, 0}
{10.501465, -9.288432, 0}
{10.501465, 0, 0}
{7.080734, 0, 0}
