x,y,z
{7.215286, 0, 0}
{7.215286, 8.267327, 0}
{3.202489, 8.267327, 0}
{3.202489, 15.755931, 0}
{-2.946695, 15.755931, 0}
{-2.946695, 8.267327, 0}
{0, 8.267327, 0}
{0, 0, 0}
{-1.175916, 0, 0}
{-1.175916, -9.12215, 0}
{4.660018, -9.12215, 0}
{4.660018, -7.310216, 0}
{10.662721, -7.310216, 0}
{10.662721, 0, 0}
{7.215286, 0, 0}
