x,y,z
{7.040876, 0, 0}
{7.040876, 9.238073, 0}
{4.762413, 9.238073, 0}
{4.762413, 17.975884, 0}
{-1.893491, 17.975884, 0}
{-1.893491, 9.238073, 0}
{-0, 9.238073, 0}
{-0, 0, 0}
{-1.792008, 0, 0}
{-1.792008, -6.790066, 0}
{2.910038, -6.790066, 0}
{2.910038, -7.411928, 0}
{8.555969, -7.411928, 0}
{8.555969, 0, 0}
{7.040876, 0, 0}
