x,y,z
{0, 0, 0}
{8.553317, 0, 0}
{8.553317, 8.895302, 0}
{15.940855, 8.895302, 0}
{15.940855, 15.018816, 0}
{7.945267, 15.018816, 0}
{7.945267, 8.895302, 0}
{2.90978, 8.895302, 0}
{2.90978, 9.926492, 0}
{-0.595067, 9.926492, 0}
{-0.595067, 8.895302, 0}
{-4.189791, 8.895302, 0}
{-4.189791, 1.951937, 0}
{-0.595067, 1.951937, 0}
{-0.595067, 0, 0}
{0, 0, 0}
