x,y,z
{8.065222, 0, 0}
{9.961159, 0, 0}
{9.961159, 8.700588, 0}
{7.796443, 8.700588, 0}
{7.796443, 16.971042, 0}
{1.712026, 16.971042, 0}
{1.712026, 10.158547, 0}
{0, 10.158547, 0}
{0, 8.700588, 0}
{0, 0, 0}
{-2.947939, 0, 0}
{-2.947939, -8.37119, 0}
{3.058244, -8.37119, 0}
{3.058244, -6.805907, 0}
{8.065222, -6.805907, 0}
{8.065222, 0, 0}
