x,y,z
{9.089169, 0, 0}
{9.906324, 0, 0}
{9.906324, 7.477561, 0}
{8.477807, 7.477561, 0}
{8.477807, 14.4928, 0}
{3.439965, 14.4928, 0}
{3.439965, 10.502373, 0}
{0, 10.502373, 0}
{0, 7.477561, 0}
{0, 0, 0}
{-4.000568, 0, 0}
{-4.000568, -8.595216, 0}
{2.317127, -8.595216, 0}
{2.317127, -9.430127, 0}
{9.089169, -9.430127, 0}
{9.089169, 0, 0}
