x,y,z
{4.887399, 0, 0}
{9.375605, 0, 0}
{9.375605, 8.412657, 0}
{9.375605, 12.290673, 0}
{7.571243, 12.290673, 0}
{7.571243, 15.212829, 0}
{0, 15.212829, 0}
{0, 8.412657, 0}
{0, 3.985261, 0}
{-7.883775, 3.985261, 0}
{-7.883775, -4.562663, 0}
{0, -4.562663, 0}
{0, -4.718796, 0}
{4.887399, -4.718796, 0}
{4.887399, 0, 0}
