x,y,z
{0, 0, 0}
{3.486542, 0, 0}
{3.486542, -4.342622, 0}
{8.030086, -4.342622, 0}
{8.030086, 0, 0}
{8.030086, 0.62566, 0}
{14.769359, 0.62566, 0}
{14.769359, 6.449346, 0}
{11.667217, 6.449346, 0}
{11.667217, 11.928184, 0}
{8.030086, 11.928184, 0}
{8.030086, 8.80754, 0}
{0, 8.80754, 0}
{0, 9.954738, 0}
{-7.876599, 9.954738, 0}
{-7.876599, 3.148241, 0}
{0, 3.148241, 0}
{0, 0, 0}
