x,y,z
{5.469631, 0, 0}
{9.455322, 0, 0}
{9.455322, 8.950142, 0}
{9.455322, 14.013574, 0}
{7.503883, 14.013574, 0}
{7.503883, 14.913577, 0}
{0, 14.913577, 0}
{0, 8.950142, 0}
{0, 3.288574, 0}
{-6.37962, 3.288574, 0}
{-6.37962, -3.864505, 0}
{0, -3.864505, 0}
{0, -6.082398, 0}
{5.469631, -6.082398, 0}
{5.469631, 0, 0}
