x,y,z
{4.708662, 0, 0}
{9.059154, 0, 0}
{9.059154, 8.645749, 0}
{10.097524, 8.645749, 0}
{10.097524, 16.044824, 0}
{2.305202, 16.044824, 0}
{2.305202, 8.645749, 0}
{0, 8.645749, 0}
{0, 7.743617, 0}
{-5.901237, 7.743617, 0}
{-5.901237, 2.140192, 0}
{0, 2.140192, 0}
{0, -0, 0}
{0, -2.120693, 0}
{4.708662, -2.120693, 0}
{4.708662, 0, 0}
